"from","to","weight"
"Jose_F._Rodrigues","Sihem_Amer-Yahia",1
"Jean_Louis_Pépin","Lorraine_Goeuriot",1
"Jean_Louis_Pépin","Sihem_Amer-Yahia",1
"Lorraine_Goeuriot","Sihem_Amer-Yahia",1
"Tian_Tian","Yudong_Liu",1
"Tian_Tian","Xiaoyu_Yang",1
"Tian_Tian","Yuefei_Lyu",1
"Tian_Tian","Xi_Zhang",1
"Tian_Tian","Binxing_Fang",1
"Yudong_Liu","Xiaoyu_Yang",1
"Yudong_Liu","Yuefei_Lyu",1
"Yudong_Liu","Xi_Zhang",1
"Yudong_Liu","Binxing_Fang",1
"Xiaoyu_Yang","Yuefei_Lyu",1
"Xiaoyu_Yang","Xi_Zhang",1
"Xiaoyu_Yang","Binxing_Fang",1
"Yuefei_Lyu","Xi_Zhang",1
"Yuefei_Lyu","Binxing_Fang",1
"Xi_Zhang","Binxing_Fang",1
"Ebrahim_Bagheri","Huan_Liu_0001",1
"Ebrahim_Bagheri","Kai_Shu",1
"Ebrahim_Bagheri","Fattane_Zarrinkalam",3
"Huan_Liu_0001","Fattane_Zarrinkalam",1
"Kai_Shu","Fattane_Zarrinkalam",1
"Yuhan_Quan","Jingtao_Ding",1
"Yuhan_Quan","Depeng_Jin",1
"Yuhan_Quan","Jianbo_Yang",1
"Yuhan_Quan","Xing_Zhou",1
"Yuhan_Quan","Yong_Li_0008",1
"Jingtao_Ding","Depeng_Jin",1
"Jingtao_Ding","Jianbo_Yang",1
"Jingtao_Ding","Xing_Zhou",1
"Jingtao_Ding","Yong_Li_0008",1
"Depeng_Jin","Jianbo_Yang",1
"Depeng_Jin","Xing_Zhou",1
"Depeng_Jin","Yong_Li_0008",1
"Jianbo_Yang","Xing_Zhou",1
"Jianbo_Yang","Yong_Li_0008",1
"Xing_Zhou","Yong_Li_0008",1
"Fernando_Diaz_0001","Bhaskar_Mitra",1
"Fernando_Diaz_0001","Michael_D._Ekstrand",1
"Fernando_Diaz_0001","Asia_J._Biega",1
"Fernando_Diaz_0001","Ben_Carterette",1
"Bhaskar_Mitra","Michael_D._Ekstrand",1
"Bhaskar_Mitra","Asia_J._Biega",1
"Bhaskar_Mitra","Ben_Carterette",1
"Michael_D._Ekstrand","Asia_J._Biega",1
"Michael_D._Ekstrand","Ben_Carterette",1
"Asia_J._Biega","Ben_Carterette",1
"Zhichun_Guo","Wenhao_Yu",1
"Zhichun_Guo","Chuxu_Zhang",1
"Zhichun_Guo","Meng_Jiang_0001",1
"Zhichun_Guo","Nitesh_V._Chawla",1
"Wenhao_Yu","Chuxu_Zhang",1
"Wenhao_Yu","Meng_Jiang_0001",3
"Wenhao_Yu","Nitesh_V._Chawla",1
"Chuxu_Zhang","Meng_Jiang_0001",2
"Chuxu_Zhang","Nitesh_V._Chawla",3
"Meng_Jiang_0001","Nitesh_V._Chawla",3
"Yang_Yang","Junmei_Hao",1
"Yang_Yang","Canjia_Li",1
"Yang_Yang","Zili_Wang",1
"Yang_Yang","Jingang_Wang",1
"Yang_Yang","Fuzheng_Zhang",1
"Yang_Yang","Rao_Fu",1
"Yang_Yang","Peixu_Hou",1
"Yang_Yang","Gong_Zhang",1
"Yang_Yang","Zhongyuan_Wang",1
"Junmei_Hao","Canjia_Li",1
"Junmei_Hao","Zili_Wang",1
"Junmei_Hao","Jingang_Wang",1
"Junmei_Hao","Fuzheng_Zhang",1
"Junmei_Hao","Rao_Fu",1
"Junmei_Hao","Peixu_Hou",1
"Junmei_Hao","Gong_Zhang",1
"Junmei_Hao","Zhongyuan_Wang",1
"Canjia_Li","Zili_Wang",1
"Canjia_Li","Jingang_Wang",1
"Canjia_Li","Fuzheng_Zhang",1
"Canjia_Li","Rao_Fu",1
"Canjia_Li","Peixu_Hou",1
"Canjia_Li","Gong_Zhang",1
"Canjia_Li","Zhongyuan_Wang",1
"Zili_Wang","Jingang_Wang",1
"Zili_Wang","Fuzheng_Zhang",1
"Zili_Wang","Rao_Fu",1
"Zili_Wang","Peixu_Hou",1
"Zili_Wang","Gong_Zhang",1
"Zili_Wang","Zhongyuan_Wang",1
"Jingang_Wang","Fuzheng_Zhang",1
"Jingang_Wang","Rao_Fu",1
"Jingang_Wang","Peixu_Hou",1
"Jingang_Wang","Gong_Zhang",1
"Jingang_Wang","Zhongyuan_Wang",1
"Fuzheng_Zhang","Rao_Fu",1
"Fuzheng_Zhang","Peixu_Hou",1
"Fuzheng_Zhang","Gong_Zhang",1
"Fuzheng_Zhang","Zhongyuan_Wang",5
"Rao_Fu","Peixu_Hou",1
"Rao_Fu","Gong_Zhang",1
"Rao_Fu","Zhongyuan_Wang",1
"Peixu_Hou","Gong_Zhang",1
"Peixu_Hou","Zhongyuan_Wang",1
"Gong_Zhang","Zhongyuan_Wang",1
"Jia-Chen_Gu","Tianda_Li",1
"Jia-Chen_Gu","Quan_Liu",1
"Jia-Chen_Gu","Zhen-Hua_Ling",1
"Jia-Chen_Gu","Zhiming_Su",1
"Jia-Chen_Gu","Si_Wei",1
"Jia-Chen_Gu","Xiaodan_Zhu",1
"Tianda_Li","Quan_Liu",1
"Tianda_Li","Zhen-Hua_Ling",1
"Tianda_Li","Zhiming_Su",1
"Tianda_Li","Si_Wei",1
"Tianda_Li","Xiaodan_Zhu",1
"Quan_Liu","Zhen-Hua_Ling",1
"Quan_Liu","Zhiming_Su",1
"Quan_Liu","Si_Wei",1
"Quan_Liu","Xiaodan_Zhu",1
"Zhen-Hua_Ling","Zhiming_Su",1
"Zhen-Hua_Ling","Si_Wei",1
"Zhen-Hua_Ling","Xiaodan_Zhu",1
"Zhiming_Su","Si_Wei",1
"Zhiming_Su","Xiaodan_Zhu",1
"Si_Wei","Xiaodan_Zhu",1
"Koby_Hayashi","Sinan_G._Aksoy",1
"Koby_Hayashi","Cheong_Hee_Park",1
"Koby_Hayashi","Haesun_Park",1
"Sinan_G._Aksoy","Cheong_Hee_Park",1
"Sinan_G._Aksoy","Haesun_Park",1
"Cheong_Hee_Park","Haesun_Park",1
"Adir_Solomon","Amit_Magen",1
"Adir_Solomon","Simo_Hanouna",1
"Adir_Solomon","Mor_Kertis",1
"Adir_Solomon","Bracha_Shapira",1
"Adir_Solomon","Lior_Rokach",1
"Amit_Magen","Simo_Hanouna",1
"Amit_Magen","Mor_Kertis",1
"Amit_Magen","Bracha_Shapira",1
"Amit_Magen","Lior_Rokach",1
"Simo_Hanouna","Mor_Kertis",1
"Simo_Hanouna","Bracha_Shapira",1
"Simo_Hanouna","Lior_Rokach",1
"Mor_Kertis","Bracha_Shapira",1
"Mor_Kertis","Lior_Rokach",1
"Bracha_Shapira","Lior_Rokach",1
"Bin_Liang","Rongdi_Yin",1
"Bin_Liang","Lin_Gui_0003",1
"Bin_Liang","Jiachen_Du",1
"Bin_Liang","Yulan_He",1
"Bin_Liang","Ruifeng_Xu",1
"Rongdi_Yin","Lin_Gui_0003",1
"Rongdi_Yin","Jiachen_Du",1
"Rongdi_Yin","Yulan_He",1
"Rongdi_Yin","Ruifeng_Xu",1
"Lin_Gui_0003","Jiachen_Du",1
"Lin_Gui_0003","Yulan_He",1
"Lin_Gui_0003","Ruifeng_Xu",1
"Jiachen_Du","Yulan_He",1
"Jiachen_Du","Ruifeng_Xu",1
"Yulan_He","Ruifeng_Xu",1
"Shubhra_(Santu)_K._Karmaker","Parikshit_Sondhi",1
"Shubhra_(Santu)_K._Karmaker","ChengXiang_Zhai",1
"Parikshit_Sondhi","ChengXiang_Zhai",1
"Yifei_Liu","Chao_Chen",1
"Yifei_Liu","Yazheng_Liu",1
"Yifei_Liu","Xi_Zhang",1
"Yifei_Liu","Sihong_Xie",1
"Chao_Chen","Yazheng_Liu",1
"Chao_Chen","Xi_Zhang",1
"Chao_Chen","Sihong_Xie",1
"Yazheng_Liu","Xi_Zhang",1
"Yazheng_Liu","Sihong_Xie",1
"Xi_Zhang","Sihong_Xie",1
"Heer_Ambavi","Kavita_Vaishnaw",1
"Heer_Ambavi","Udit_Vyas",1
"Heer_Ambavi","Abhisht_Tiwari",1
"Heer_Ambavi","Mayank_Singh_0001",1
"Kavita_Vaishnaw","Udit_Vyas",1
"Kavita_Vaishnaw","Abhisht_Tiwari",1
"Kavita_Vaishnaw","Mayank_Singh_0001",1
"Udit_Vyas","Abhisht_Tiwari",1
"Udit_Vyas","Mayank_Singh_0001",1
"Abhisht_Tiwari","Mayank_Singh_0001",1
"Dongqi_Fu","Zhe_Xu",1
"Dongqi_Fu","Bo_Li",1
"Dongqi_Fu","Hanghang_Tong",1
"Dongqi_Fu","Jingrui_He",2
"Zhe_Xu","Bo_Li",1
"Zhe_Xu","Hanghang_Tong",2
"Zhe_Xu","Jingrui_He",1
"Bo_Li","Hanghang_Tong",1
"Bo_Li","Jingrui_He",1
"Hanghang_Tong","Jingrui_He",3
"Vaibhav_Kumar","Vikas_Raunak",1
"Vaibhav_Kumar","Jamie_Callan",1
"Vikas_Raunak","Jamie_Callan",1
"Shen_Yan","Hsien-Te_Kao",1
"Shen_Yan","Emilio_Ferrara",1
"Hsien-Te_Kao","Emilio_Ferrara",1
"Kuan_Xu","Chilin_Fu",1
"Kuan_Xu","Xiaolu_Zhang",1
"Kuan_Xu","Cen_Chen",1
"Kuan_Xu","Ya-Lin_Zhang",1
"Kuan_Xu","Wenge_Rong",1
"Kuan_Xu","Zujie_Wen",1
"Kuan_Xu","Jun_Zhou",1
"Kuan_Xu","Xiaolong_Li_0005",1
"Kuan_Xu","Yu_Qiao_0001",1
"Chilin_Fu","Xiaolu_Zhang",1
"Chilin_Fu","Cen_Chen",1
"Chilin_Fu","Ya-Lin_Zhang",1
"Chilin_Fu","Wenge_Rong",1
"Chilin_Fu","Zujie_Wen",1
"Chilin_Fu","Jun_Zhou",1
"Chilin_Fu","Xiaolong_Li_0005",1
"Chilin_Fu","Yu_Qiao_0001",1
"Xiaolu_Zhang","Cen_Chen",1
"Xiaolu_Zhang","Ya-Lin_Zhang",1
"Xiaolu_Zhang","Wenge_Rong",1
"Xiaolu_Zhang","Zujie_Wen",1
"Xiaolu_Zhang","Jun_Zhou",1
"Xiaolu_Zhang","Xiaolong_Li_0005",1
"Xiaolu_Zhang","Yu_Qiao_0001",1
"Cen_Chen","Ya-Lin_Zhang",1
"Cen_Chen","Wenge_Rong",1
"Cen_Chen","Zujie_Wen",1
"Cen_Chen","Jun_Zhou",2
"Cen_Chen","Xiaolong_Li_0005",1
"Cen_Chen","Yu_Qiao_0001",1
"Ya-Lin_Zhang","Wenge_Rong",1
"Ya-Lin_Zhang","Zujie_Wen",1
"Ya-Lin_Zhang","Jun_Zhou",1
"Ya-Lin_Zhang","Xiaolong_Li_0005",1
"Ya-Lin_Zhang","Yu_Qiao_0001",1
"Wenge_Rong","Zujie_Wen",1
"Wenge_Rong","Jun_Zhou",1
"Wenge_Rong","Xiaolong_Li_0005",1
"Wenge_Rong","Yu_Qiao_0001",1
"Zujie_Wen","Jun_Zhou",1
"Zujie_Wen","Xiaolong_Li_0005",1
"Zujie_Wen","Yu_Qiao_0001",1
"Jun_Zhou","Xiaolong_Li_0005",1
"Jun_Zhou","Yu_Qiao_0001",1
"Xiaolong_Li_0005","Yu_Qiao_0001",1
"Anna_Primpeli","Christian_Bizer",1
"Nikos_Giatrakos","David_Arnu",1
"Nikos_Giatrakos","Theodoros_Bitsakis",1
"Nikos_Giatrakos","Antonios_Deligiannakis",2
"Nikos_Giatrakos","Minos_N._Garofalakis",1
"Nikos_Giatrakos","Ralf_Klinkenberg",1
"Nikos_Giatrakos","Aris_Konidaris",1
"Nikos_Giatrakos","Antonis_Kontaxakis",2
"Nikos_Giatrakos","Yannis_Kotidis",1
"Nikos_Giatrakos","Vasilis_Samoladas",1
"Nikos_Giatrakos","Alkis_Simitsis",1
"Nikos_Giatrakos","George_Stamatakis_0002",1
"Nikos_Giatrakos","Fabian_Temme",1
"Nikos_Giatrakos","Mate_Torok",1
"Nikos_Giatrakos","Edwin_Yaqub",1
"Nikos_Giatrakos","Arnau_Montagud",1
"Nikos_Giatrakos","Miguel_Ponce_de_Leon",1
"Nikos_Giatrakos","Holger_Arndt",1
"Nikos_Giatrakos","Stefan_Burkard",1
"David_Arnu","Theodoros_Bitsakis",1
"David_Arnu","Antonios_Deligiannakis",1
"David_Arnu","Minos_N._Garofalakis",1
"David_Arnu","Ralf_Klinkenberg",1
"David_Arnu","Aris_Konidaris",1
"David_Arnu","Antonis_Kontaxakis",1
"David_Arnu","Yannis_Kotidis",1
"David_Arnu","Vasilis_Samoladas",1
"David_Arnu","Alkis_Simitsis",1
"David_Arnu","George_Stamatakis_0002",1
"David_Arnu","Fabian_Temme",1
"David_Arnu","Mate_Torok",1
"David_Arnu","Edwin_Yaqub",1
"David_Arnu","Arnau_Montagud",1
"David_Arnu","Miguel_Ponce_de_Leon",1
"David_Arnu","Holger_Arndt",1
"David_Arnu","Stefan_Burkard",1
"Theodoros_Bitsakis","Antonios_Deligiannakis",1
"Theodoros_Bitsakis","Minos_N._Garofalakis",1
"Theodoros_Bitsakis","Ralf_Klinkenberg",1
"Theodoros_Bitsakis","Aris_Konidaris",1
"Theodoros_Bitsakis","Antonis_Kontaxakis",1
"Theodoros_Bitsakis","Yannis_Kotidis",1
"Theodoros_Bitsakis","Vasilis_Samoladas",1
"Theodoros_Bitsakis","Alkis_Simitsis",1
"Theodoros_Bitsakis","George_Stamatakis_0002",1
"Theodoros_Bitsakis","Fabian_Temme",1
"Theodoros_Bitsakis","Mate_Torok",1
"Theodoros_Bitsakis","Edwin_Yaqub",1
"Theodoros_Bitsakis","Arnau_Montagud",1
"Theodoros_Bitsakis","Miguel_Ponce_de_Leon",1
"Theodoros_Bitsakis","Holger_Arndt",1
"Theodoros_Bitsakis","Stefan_Burkard",1
"Antonios_Deligiannakis","Minos_N._Garofalakis",1
"Antonios_Deligiannakis","Ralf_Klinkenberg",1
"Antonios_Deligiannakis","Aris_Konidaris",1
"Antonios_Deligiannakis","Yannis_Kotidis",1
"Antonios_Deligiannakis","Vasilis_Samoladas",1
"Antonios_Deligiannakis","Alkis_Simitsis",1
"Antonios_Deligiannakis","George_Stamatakis_0002",1
"Antonios_Deligiannakis","Fabian_Temme",1
"Antonios_Deligiannakis","Mate_Torok",1
"Antonios_Deligiannakis","Edwin_Yaqub",1
"Antonios_Deligiannakis","Arnau_Montagud",1
"Antonios_Deligiannakis","Miguel_Ponce_de_Leon",1
"Antonios_Deligiannakis","Holger_Arndt",1
"Antonios_Deligiannakis","Stefan_Burkard",1
"Minos_N._Garofalakis","Ralf_Klinkenberg",1
"Minos_N._Garofalakis","Aris_Konidaris",1
"Minos_N._Garofalakis","Antonis_Kontaxakis",1
"Minos_N._Garofalakis","Yannis_Kotidis",1
"Minos_N._Garofalakis","Vasilis_Samoladas",1
"Minos_N._Garofalakis","Alkis_Simitsis",1
"Minos_N._Garofalakis","George_Stamatakis_0002",1
"Minos_N._Garofalakis","Fabian_Temme",1
"Minos_N._Garofalakis","Mate_Torok",1
"Minos_N._Garofalakis","Edwin_Yaqub",1
"Minos_N._Garofalakis","Arnau_Montagud",1
"Minos_N._Garofalakis","Miguel_Ponce_de_Leon",1
"Minos_N._Garofalakis","Holger_Arndt",1
"Minos_N._Garofalakis","Stefan_Burkard",1
"Ralf_Klinkenberg","Aris_Konidaris",1
"Ralf_Klinkenberg","Antonis_Kontaxakis",1
"Ralf_Klinkenberg","Yannis_Kotidis",1
"Ralf_Klinkenberg","Vasilis_Samoladas",1
"Ralf_Klinkenberg","Alkis_Simitsis",1
"Ralf_Klinkenberg","George_Stamatakis_0002",1
"Ralf_Klinkenberg","Mate_Torok",1
"Ralf_Klinkenberg","Edwin_Yaqub",1
"Ralf_Klinkenberg","Arnau_Montagud",1
"Ralf_Klinkenberg","Miguel_Ponce_de_Leon",1
"Ralf_Klinkenberg","Holger_Arndt",1
"Ralf_Klinkenberg","Stefan_Burkard",1
"Aris_Konidaris","Antonis_Kontaxakis",1
"Aris_Konidaris","Yannis_Kotidis",1
"Aris_Konidaris","Vasilis_Samoladas",1
"Aris_Konidaris","Alkis_Simitsis",1
"Aris_Konidaris","George_Stamatakis_0002",1
"Aris_Konidaris","Fabian_Temme",1
"Aris_Konidaris","Mate_Torok",1
"Aris_Konidaris","Edwin_Yaqub",1
"Aris_Konidaris","Arnau_Montagud",1
"Aris_Konidaris","Miguel_Ponce_de_Leon",1
"Aris_Konidaris","Holger_Arndt",1
"Aris_Konidaris","Stefan_Burkard",1
"Antonis_Kontaxakis","Yannis_Kotidis",1
"Antonis_Kontaxakis","Vasilis_Samoladas",1
"Antonis_Kontaxakis","Alkis_Simitsis",1
"Antonis_Kontaxakis","George_Stamatakis_0002",1
"Antonis_Kontaxakis","Fabian_Temme",1
"Antonis_Kontaxakis","Mate_Torok",1
"Antonis_Kontaxakis","Edwin_Yaqub",1
"Antonis_Kontaxakis","Arnau_Montagud",1
"Antonis_Kontaxakis","Miguel_Ponce_de_Leon",1
"Antonis_Kontaxakis","Holger_Arndt",1
"Antonis_Kontaxakis","Stefan_Burkard",1
"Yannis_Kotidis","Vasilis_Samoladas",1
"Yannis_Kotidis","Alkis_Simitsis",1
"Yannis_Kotidis","George_Stamatakis_0002",1
"Yannis_Kotidis","Fabian_Temme",1
"Yannis_Kotidis","Mate_Torok",1
"Yannis_Kotidis","Edwin_Yaqub",1
"Yannis_Kotidis","Arnau_Montagud",1
"Yannis_Kotidis","Miguel_Ponce_de_Leon",1
"Yannis_Kotidis","Holger_Arndt",1
"Yannis_Kotidis","Stefan_Burkard",1
"Vasilis_Samoladas","Alkis_Simitsis",1
"Vasilis_Samoladas","George_Stamatakis_0002",1
"Vasilis_Samoladas","Fabian_Temme",1
"Vasilis_Samoladas","Mate_Torok",1
"Vasilis_Samoladas","Edwin_Yaqub",1
"Vasilis_Samoladas","Arnau_Montagud",1
"Vasilis_Samoladas","Miguel_Ponce_de_Leon",1
"Vasilis_Samoladas","Holger_Arndt",1
"Vasilis_Samoladas","Stefan_Burkard",1
"Alkis_Simitsis","George_Stamatakis_0002",1
"Alkis_Simitsis","Fabian_Temme",1
"Alkis_Simitsis","Mate_Torok",1
"Alkis_Simitsis","Edwin_Yaqub",1
"Alkis_Simitsis","Arnau_Montagud",1
"Alkis_Simitsis","Miguel_Ponce_de_Leon",1
"Alkis_Simitsis","Holger_Arndt",1
"Alkis_Simitsis","Stefan_Burkard",1
"George_Stamatakis_0002","Fabian_Temme",1
"George_Stamatakis_0002","Mate_Torok",1
"George_Stamatakis_0002","Edwin_Yaqub",1
"George_Stamatakis_0002","Arnau_Montagud",1
"George_Stamatakis_0002","Miguel_Ponce_de_Leon",1
"George_Stamatakis_0002","Holger_Arndt",1
"George_Stamatakis_0002","Stefan_Burkard",1
"Fabian_Temme","Mate_Torok",1
"Fabian_Temme","Edwin_Yaqub",1
"Fabian_Temme","Arnau_Montagud",1
"Fabian_Temme","Miguel_Ponce_de_Leon",1
"Fabian_Temme","Holger_Arndt",1
"Fabian_Temme","Stefan_Burkard",1
"Mate_Torok","Edwin_Yaqub",1
"Mate_Torok","Arnau_Montagud",1
"Mate_Torok","Miguel_Ponce_de_Leon",1
"Mate_Torok","Holger_Arndt",1
"Mate_Torok","Stefan_Burkard",1
"Edwin_Yaqub","Arnau_Montagud",1
"Edwin_Yaqub","Miguel_Ponce_de_Leon",1
"Edwin_Yaqub","Holger_Arndt",1
"Edwin_Yaqub","Stefan_Burkard",1
"Arnau_Montagud","Miguel_Ponce_de_Leon",1
"Arnau_Montagud","Holger_Arndt",1
"Arnau_Montagud","Stefan_Burkard",1
"Miguel_Ponce_de_Leon","Holger_Arndt",1
"Miguel_Ponce_de_Leon","Stefan_Burkard",1
"Holger_Arndt","Stefan_Burkard",1
"Julian_Risch","Ralf_Krestel",2
"Ahmad_Sakor","Kuldeep_Singh",1
"Ahmad_Sakor","Anery_Patel",1
"Ahmad_Sakor","Maria-Esther_Vidal",1
"Kuldeep_Singh","Anery_Patel",1
"Kuldeep_Singh","Maria-Esther_Vidal",1
"Anery_Patel","Maria-Esther_Vidal",1
"Yanchao_Zhu","Zhao_Zhang",1
"Yanchao_Zhu","Cheqing_Jin",1
"Yanchao_Zhu","Aoying_Zhou",1
"Yanchao_Zhu","Gang_Qin",1
"Yanchao_Zhu","Yingjie_Yang",1
"Zhao_Zhang","Cheqing_Jin",1
"Zhao_Zhang","Aoying_Zhou",1
"Zhao_Zhang","Gang_Qin",1
"Zhao_Zhang","Yingjie_Yang",1
"Cheqing_Jin","Aoying_Zhou",1
"Cheqing_Jin","Gang_Qin",1
"Cheqing_Jin","Yingjie_Yang",1
"Aoying_Zhou","Gang_Qin",1
"Aoying_Zhou","Yingjie_Yang",1
"Gang_Qin","Yingjie_Yang",1
"Changlin_Wan","Wennan_Chang",1
"Changlin_Wan","Tong_Zhao",1
"Changlin_Wan","Sha_Cao",1
"Changlin_Wan","Chi_Zhang",1
"Wennan_Chang","Tong_Zhao",1
"Wennan_Chang","Sha_Cao",1
"Wennan_Chang","Chi_Zhang",1
"Tong_Zhao","Sha_Cao",1
"Tong_Zhao","Chi_Zhang",1
"Sha_Cao","Chi_Zhang",1
"Dimitar_Dimitrov","Erdal_Baran",1
"Dimitar_Dimitrov","Pavlos_Fafalios",1
"Dimitar_Dimitrov","Ran_Yu_0001",1
"Dimitar_Dimitrov","Xiaofei_Zhu",1
"Dimitar_Dimitrov","Matthäus_Zloch",1
"Dimitar_Dimitrov","Stefan_Dietze",1
"Erdal_Baran","Pavlos_Fafalios",1
"Erdal_Baran","Ran_Yu_0001",1
"Erdal_Baran","Xiaofei_Zhu",1
"Erdal_Baran","Matthäus_Zloch",1
"Erdal_Baran","Stefan_Dietze",1
"Pavlos_Fafalios","Ran_Yu_0001",1
"Pavlos_Fafalios","Xiaofei_Zhu",1
"Pavlos_Fafalios","Matthäus_Zloch",1
"Pavlos_Fafalios","Stefan_Dietze",1
"Ran_Yu_0001","Xiaofei_Zhu",1
"Ran_Yu_0001","Matthäus_Zloch",1
"Ran_Yu_0001","Stefan_Dietze",1
"Xiaofei_Zhu","Matthäus_Zloch",1
"Xiaofei_Zhu","Stefan_Dietze",1
"Matthäus_Zloch","Stefan_Dietze",1
"Silei_Xu","Giovanni_Campagna",1
"Silei_Xu","Jian_Li",1
"Silei_Xu","Monica_S._Lam",1
"Giovanni_Campagna","Jian_Li",1
"Giovanni_Campagna","Monica_S._Lam",1
"Jian_Li","Monica_S._Lam",1
"Xin_Dai","Xiangnan_Kong",2
"Xin_Dai","Tian_Guo",2
"Xiangnan_Kong","Tian_Guo",2
"Rui_Sun","Xuezhi_Cao",1
"Rui_Sun","Yan_Zhao",1
"Rui_Sun","Junchen_Wan",1
"Rui_Sun","Kun_Zhou",1
"Rui_Sun","Fuzheng_Zhang",1
"Rui_Sun","Zhongyuan_Wang",1
"Rui_Sun","Kai_Zheng",1
"Xuezhi_Cao","Yan_Zhao",1
"Xuezhi_Cao","Junchen_Wan",1
"Xuezhi_Cao","Kun_Zhou",1
"Xuezhi_Cao","Fuzheng_Zhang",1
"Xuezhi_Cao","Zhongyuan_Wang",1
"Xuezhi_Cao","Kai_Zheng",1
"Yan_Zhao","Junchen_Wan",1
"Yan_Zhao","Kun_Zhou",1
"Yan_Zhao","Fuzheng_Zhang",1
"Yan_Zhao","Zhongyuan_Wang",1
"Yan_Zhao","Kai_Zheng",1
"Junchen_Wan","Kun_Zhou",1
"Junchen_Wan","Fuzheng_Zhang",1
"Junchen_Wan","Zhongyuan_Wang",1
"Junchen_Wan","Kai_Zheng",1
"Kun_Zhou","Fuzheng_Zhang",3
"Kun_Zhou","Zhongyuan_Wang",3
"Kun_Zhou","Kai_Zheng",1
"Fuzheng_Zhang","Kai_Zheng",1
"Zhongyuan_Wang","Kai_Zheng",1
"Yue_Feng","Miao_Fan",1
"Yue_Feng","Mingming_Sun",1
"Yue_Feng","Ping_Li_0001",1
"Miao_Fan","Mingming_Sun",1
"Miao_Fan","Ping_Li_0001",1
"Mingming_Sun","Ping_Li_0001",4
"Ninghao_Liu","Yong_Ge",1
"Ninghao_Liu","Li_Li",1
"Ninghao_Liu","Xia_Hu",3
"Ninghao_Liu","Rui_Chen",1
"Ninghao_Liu","Soo-Hyun_Choi",1
"Yong_Ge","Li_Li",1
"Yong_Ge","Xia_Hu",1
"Yong_Ge","Rui_Chen",1
"Yong_Ge","Soo-Hyun_Choi",1
"Li_Li","Xia_Hu",1
"Li_Li","Rui_Chen",1
"Li_Li","Soo-Hyun_Choi",1
"Xia_Hu","Rui_Chen",1
"Xia_Hu","Soo-Hyun_Choi",1
"Rui_Chen","Soo-Hyun_Choi",1
"Kaize_Ding","Jianling_Wang",1
"Kaize_Ding","Jundong_Li",2
"Kaize_Ding","Kai_Shu",1
"Kaize_Ding","Chenghao_Liu",1
"Kaize_Ding","Huan_Liu_0001",1
"Jianling_Wang","Jundong_Li",1
"Jianling_Wang","Kai_Shu",1
"Jianling_Wang","Chenghao_Liu",1
"Jianling_Wang","Huan_Liu_0001",1
"Jundong_Li","Kai_Shu",1
"Jundong_Li","Chenghao_Liu",1
"Jundong_Li","Huan_Liu_0001",1
"Kai_Shu","Chenghao_Liu",1
"Kai_Shu","Huan_Liu_0001",5
"Chenghao_Liu","Huan_Liu_0001",1
"Justin_Sybrandt","Ilya_Tyagin",1
"Justin_Sybrandt","Michael_Shtutman",1
"Justin_Sybrandt","Ilya_Safro",2
"Ilya_Tyagin","Michael_Shtutman",1
"Ilya_Tyagin","Ilya_Safro",1
"Michael_Shtutman","Ilya_Safro",1
