"from","to","weight"
"Shihao_Zou","Peng_Zhang_0002",1
"Zhonghua_Li","Mohammad_Akbari_0001",1
"Zhonghua_Li","Jun_Wang_0012",1
"Zhonghua_Li","Peng_Zhang_0002",1
"Mohammad_Akbari_0001","Jun_Wang_0012",1
"Mohammad_Akbari_0001","Peng_Zhang_0002",1
"Jun_Wang_0012","Peng_Zhang_0002",1
"Thanasis_Vergoulis","Serafeim_Chatzopoulos",1
"Thanasis_Vergoulis","Ilias_Kanellos",1
"Thanasis_Vergoulis","Panagiotis_Deligiannis",1
"Thanasis_Vergoulis","Christos_Tryfonopoulos",1
"Thanasis_Vergoulis","Theodore_Dalamagas",1
"Serafeim_Chatzopoulos","Ilias_Kanellos",1
"Serafeim_Chatzopoulos","Panagiotis_Deligiannis",1
"Serafeim_Chatzopoulos","Christos_Tryfonopoulos",1
"Serafeim_Chatzopoulos","Theodore_Dalamagas",1
"Ilias_Kanellos","Panagiotis_Deligiannis",1
"Ilias_Kanellos","Christos_Tryfonopoulos",1
"Ilias_Kanellos","Theodore_Dalamagas",1
"Panagiotis_Deligiannis","Christos_Tryfonopoulos",1
"Panagiotis_Deligiannis","Theodore_Dalamagas",1
"Christos_Tryfonopoulos","Theodore_Dalamagas",1
"Betty_van_Aken","Benjamin_Winter",1
"Betty_van_Aken","Alexander_Löser",1
"Betty_van_Aken","Felix_A._Gers",1
"Benjamin_Winter","Alexander_Löser",1
"Benjamin_Winter","Felix_A._Gers",1
"Alexander_Löser","Felix_A._Gers",1
"Suppanut_Pothirattanachaikul","Takehiro_Yamamoto",1
"Suppanut_Pothirattanachaikul","Yusuke_Yamamoto",1
"Suppanut_Pothirattanachaikul","Masatoshi_Yoshikawa",1
"Takehiro_Yamamoto","Yusuke_Yamamoto",1
"Takehiro_Yamamoto","Masatoshi_Yoshikawa",1
"Yusuke_Yamamoto","Masatoshi_Yoshikawa",1
"Teng_Xiao","Shangsong_Liang",3
"Teng_Xiao","Zaiqiao_Meng",3
"Stefano_Calzavara","Claudio_Lucchese",1
"Stefano_Calzavara","Gabriele_Tolomei",1
"Claudio_Lucchese","Gabriele_Tolomei",1
"Shah_Muhammad_Hamdi","Soukaina_Filali_Boubrahimi",1
"Shah_Muhammad_Hamdi","Rafal_A._Angryk",1
"Soukaina_Filali_Boubrahimi","Rafal_A._Angryk",2
"Daoyuan_Chen","Yaliang_Li",1
"Daoyuan_Chen","Min_Yang_0007",1
"Daoyuan_Chen","Hai-Tao_Zheng",1
"Daoyuan_Chen","Ying_Shen",1
"Yaliang_Li","Min_Yang_0007",2
"Yaliang_Li","Hai-Tao_Zheng",1
"Yaliang_Li","Ying_Shen",2
"Min_Yang_0007","Hai-Tao_Zheng",1
"Hai-Tao_Zheng","Ying_Shen",1
"Tova_Milo","Yuval_Moskovitch",1
"Tova_Milo","Brit_Youngmann",2
"Yuval_Moskovitch","Brit_Youngmann",1
"Qi_Dong","Jiping_Zheng_0001",1
"Chenguang_Fang","Shaoxu_Song",1
"Chenguang_Fang","Zhiwei_Chen",1
"Chenguang_Fang","Acan_Gui",1
"Shaoxu_Song","Acan_Gui",1
"Zhiwei_Chen","Acan_Gui",1
"Yan_Qi","Chenliang_Li",1
"Yan_Qi","Han_Deng",1
"Yan_Qi","Min_Cai",1
"Yan_Qi","Yunwei_Qi",1
"Yan_Qi","Yuming_Deng",1
"Chenliang_Li","Han_Deng",1
"Chenliang_Li","Min_Cai",1
"Chenliang_Li","Yunwei_Qi",1
"Chenliang_Li","Yuming_Deng",1
"Han_Deng","Min_Cai",1
"Han_Deng","Yunwei_Qi",1
"Han_Deng","Yuming_Deng",1
"Min_Cai","Yunwei_Qi",1
"Min_Cai","Yuming_Deng",1
"Yunwei_Qi","Yuming_Deng",1
"M._Ashraf_Siddiquee","Zeinab_Akhavan",1
"M._Ashraf_Siddiquee","Abdullah_Mueen",1
"Zeinab_Akhavan","Abdullah_Mueen",1
"Keping_Bi","Qingyao_Ai",1
"Keping_Bi","Yongfeng_Zhang",1
"Keping_Bi","W._Bruce_Croft",2
"Qingyao_Ai","Yongfeng_Zhang",1
"Qingyao_Ai","W._Bruce_Croft",3
"Syed_Shafat_Ali","Tarique_Anwar",1
"Syed_Shafat_Ali","Ajay_Rastogi",1
"Syed_Shafat_Ali","Syed_Afzal_Murtaza_Rizvi",1
"Tarique_Anwar","Ajay_Rastogi",1
"Tarique_Anwar","Syed_Afzal_Murtaza_Rizvi",1
"Ajay_Rastogi","Syed_Afzal_Murtaza_Rizvi",1
"Andrei_Boiarov","Eduard_Tyantov",1
"Xiancheng_Xie","Yun_Xiong",1
"Xiancheng_Xie","Philip_S._Yu",1
"Xiancheng_Xie","Yangyong_Zhu",1
"Yun_Xiong","Philip_S._Yu",2
"Yun_Xiong","Yangyong_Zhu",3
"Philip_S._Yu","Yangyong_Zhu",2
"Minjia_Zhang","Yuxiong_He",1
"Theodoros_Rekatsinas","Amol_Deshpande",1
"Theodoros_Rekatsinas","Aditya_G._Parameswaran",1
"Amol_Deshpande","Aditya_G._Parameswaran",1
"Manan_Shah","Krishnamurthy_Viswanathan",1
"Manan_Shah","Chun-Ta_Lu",1
"Manan_Shah","Ariel_Fuxman",1
"Manan_Shah","Zhen_Li",1
"Manan_Shah","Aleksei_Timofeev",1
"Manan_Shah","Chao_Jia",1
"Manan_Shah","Chen_Sun",1
"Krishnamurthy_Viswanathan","Chun-Ta_Lu",1
"Krishnamurthy_Viswanathan","Ariel_Fuxman",1
"Krishnamurthy_Viswanathan","Zhen_Li",1
"Krishnamurthy_Viswanathan","Aleksei_Timofeev",1
"Krishnamurthy_Viswanathan","Chao_Jia",1
"Krishnamurthy_Viswanathan","Chen_Sun",1
"Chun-Ta_Lu","Ariel_Fuxman",1
"Chun-Ta_Lu","Zhen_Li",1
"Chun-Ta_Lu","Aleksei_Timofeev",1
"Chun-Ta_Lu","Chao_Jia",1
"Chun-Ta_Lu","Chen_Sun",1
"Ariel_Fuxman","Zhen_Li",1
"Ariel_Fuxman","Aleksei_Timofeev",1
"Ariel_Fuxman","Chao_Jia",1
"Ariel_Fuxman","Chen_Sun",1
"Zhen_Li","Aleksei_Timofeev",1
"Zhen_Li","Chao_Jia",1
"Zhen_Li","Chen_Sun",1
"Aleksei_Timofeev","Chao_Jia",1
"Aleksei_Timofeev","Chen_Sun",1
"Chao_Jia","Chen_Sun",1
"Weijie_Zhao","Jingyuan_Zhang",1
"Weijie_Zhao","Deping_Xie",1
"Weijie_Zhao","Yulei_Qian",1
"Weijie_Zhao","Ronglai_Jia",1
"Weijie_Zhao","Ping_Li_0001",1
"Jingyuan_Zhang","Deping_Xie",1
"Jingyuan_Zhang","Yulei_Qian",1
"Jingyuan_Zhang","Ronglai_Jia",1
"Jingyuan_Zhang","Ping_Li_0001",2
"Deping_Xie","Yulei_Qian",1
"Deping_Xie","Ronglai_Jia",1
"Deping_Xie","Ping_Li_0001",1
"Yulei_Qian","Ronglai_Jia",1
"Yulei_Qian","Ping_Li_0001",1
"Ronglai_Jia","Ping_Li_0001",1
"Guanjie_Zheng","Yuanhao_Xiong",2
"Guanjie_Zheng","Xinshi_Zang",2
"Guanjie_Zheng","Jie_Feng_0002",1
"Guanjie_Zheng","Hua_Wei_0001",3
"Guanjie_Zheng","Huichu_Zhang",2
"Guanjie_Zheng","Yong_Li_0008",1
"Guanjie_Zheng","Kai_Xu",4
"Guanjie_Zheng","Zhenhui_Li",4
"Yuanhao_Xiong","Xinshi_Zang",1
"Yuanhao_Xiong","Jie_Feng_0002",1
"Yuanhao_Xiong","Hua_Wei_0001",1
"Yuanhao_Xiong","Huichu_Zhang",1
"Yuanhao_Xiong","Yong_Li_0008",1
"Yuanhao_Xiong","Kai_Xu",2
"Yuanhao_Xiong","Zhenhui_Li",2
"Xinshi_Zang","Jie_Feng_0002",1
"Xinshi_Zang","Yong_Li_0008",1
"Xinshi_Zang","Kai_Xu",2
"Xinshi_Zang","Zhenhui_Li",2
"Jie_Feng_0002","Hua_Wei_0001",1
"Jie_Feng_0002","Huichu_Zhang",1
"Jie_Feng_0002","Yong_Li_0008",2
"Jie_Feng_0002","Kai_Xu",1
"Jie_Feng_0002","Zhenhui_Li",1
"Hua_Wei_0001","Huichu_Zhang",2
"Hua_Wei_0001","Yong_Li_0008",1
"Hua_Wei_0001","Kai_Xu",3
"Hua_Wei_0001","Zhenhui_Li",4
"Huichu_Zhang","Yong_Li_0008",1
"Huichu_Zhang","Kai_Xu",2
"Huichu_Zhang","Zhenhui_Li",3
"Yong_Li_0008","Kai_Xu",1
"Yong_Li_0008","Zhenhui_Li",1
"Kai_Xu","Zhenhui_Li",4
"Noy_Cohen-Shapira","Lior_Rokach",1
"Noy_Cohen-Shapira","Bracha_Shapira",1
"Noy_Cohen-Shapira","Gilad_Katz",1
"Noy_Cohen-Shapira","Roman_Vainshtein",1
"Lior_Rokach","Bracha_Shapira",1
"Lior_Rokach","Gilad_Katz",1
"Lior_Rokach","Roman_Vainshtein",1
"Bracha_Shapira","Gilad_Katz",1
"Bracha_Shapira","Roman_Vainshtein",1
"Gilad_Katz","Roman_Vainshtein",1
"Shiyun_Chen","Xin_Lin",1
"Shiyun_Chen","Yanghua_Xiao",1
"Shiyun_Chen","Liang_He_0001",1
"Xin_Lin","Yanghua_Xiao",1
"Xin_Lin","Liang_He_0001",1
"Yanghua_Xiao","Liang_He_0001",1
"Zheyi_Pan","Zhaoyuan_Wang",1
"Zheyi_Pan","Weifeng_Wang",2
"Zheyi_Pan","Yong_Yu",1
"Zheyi_Pan","Junbo_Zhang",2
"Zheyi_Pan","Yu_Zheng",1
"Zhaoyuan_Wang","Weifeng_Wang",1
"Zhaoyuan_Wang","Yong_Yu",1
"Zhaoyuan_Wang","Junbo_Zhang",1
"Zhaoyuan_Wang","Yu_Zheng",1
"Weifeng_Wang","Yong_Yu",1
"Weifeng_Wang","Junbo_Zhang",2
"Weifeng_Wang","Yu_Zheng",1
"Yong_Yu","Junbo_Zhang",1
"Yong_Yu","Yu_Zheng",1
"Junbo_Zhang","Yu_Zheng",1
"Shen_Xin","Martin_Ester",1
"Shen_Xin","Jiajun_Bu",1
"Shen_Xin","Chengwei_Yao",1
"Shen_Xin","Zhao_Li",1
"Shen_Xin","Xun_Zhou",1
"Shen_Xin","Yizhou_Ye",1
"Shen_Xin","Can_Wang_0001",1
"Martin_Ester","Jiajun_Bu",1
"Martin_Ester","Chengwei_Yao",1
"Martin_Ester","Zhao_Li",1
"Martin_Ester","Xun_Zhou",1
"Martin_Ester","Yizhou_Ye",1
"Martin_Ester","Can_Wang_0001",1
"Jiajun_Bu","Chengwei_Yao",1
"Jiajun_Bu","Zhao_Li",1
"Jiajun_Bu","Xun_Zhou",1
"Jiajun_Bu","Yizhou_Ye",1
"Jiajun_Bu","Can_Wang_0001",1
"Chengwei_Yao","Zhao_Li",1
"Chengwei_Yao","Xun_Zhou",1
"Chengwei_Yao","Yizhou_Ye",1
"Chengwei_Yao","Can_Wang_0001",1
"Zhao_Li","Xun_Zhou",1
"Zhao_Li","Yizhou_Ye",1
"Zhao_Li","Can_Wang_0001",1
"Xun_Zhou","Yizhou_Ye",1
"Xun_Zhou","Can_Wang_0001",1
"Yizhou_Ye","Can_Wang_0001",1
"Victor_J._Marin","Carlos_R._Rivero",1
"Viet-Phi_Huynh","Paolo_Papotti",1
"Jiangnan_Xia","Chen_Wu",1
"Jiangnan_Xia","Ming_Yan",1
"Chen_Wu","Ming_Yan",1
"Chaozhuo_Li","Lei_Zheng_0001",1
"Chaozhuo_Li","Senzhang_Wang",2
"Chaozhuo_Li","Feiran_Huang",1
"Chaozhuo_Li","Philip_S._Yu",2
"Chaozhuo_Li","Zhoujun_Li",2
"Lei_Zheng_0001","Senzhang_Wang",1
"Lei_Zheng_0001","Feiran_Huang",1
"Lei_Zheng_0001","Philip_S._Yu",2
"Lei_Zheng_0001","Zhoujun_Li",1
"Senzhang_Wang","Feiran_Huang",1
"Senzhang_Wang","Philip_S._Yu",2
"Senzhang_Wang","Zhoujun_Li",2
"Feiran_Huang","Philip_S._Yu",1
"Feiran_Huang","Zhoujun_Li",1
"Philip_S._Yu","Zhoujun_Li",2
"Lingyu_Zhang","Tianshu_Song",1
"Lingyu_Zhang","Yongxin_Tong",1
"Lingyu_Zhang","Zimu_Zhou",1
"Lingyu_Zhang","Dan_Li",1
"Lingyu_Zhang","Wei_Ai",1
"Lingyu_Zhang","Lulu_Zhang",1
"Lingyu_Zhang","Guobin_Wu",1
"Lingyu_Zhang","Yan_Liu_0002",1
"Lingyu_Zhang","Jieping_Ye",2
"Tianshu_Song","Yongxin_Tong",2
"Tianshu_Song","Zimu_Zhou",1
"Tianshu_Song","Dan_Li",1
"Tianshu_Song","Wei_Ai",1
"Tianshu_Song","Lulu_Zhang",1
"Tianshu_Song","Guobin_Wu",1
"Tianshu_Song","Yan_Liu_0002",1
"Tianshu_Song","Jieping_Ye",1
"Yongxin_Tong","Zimu_Zhou",1
"Yongxin_Tong","Dan_Li",1
"Yongxin_Tong","Wei_Ai",1
"Yongxin_Tong","Lulu_Zhang",1
"Yongxin_Tong","Guobin_Wu",1
"Yongxin_Tong","Yan_Liu_0002",1
"Yongxin_Tong","Jieping_Ye",1
"Zimu_Zhou","Dan_Li",1
"Zimu_Zhou","Wei_Ai",1
"Zimu_Zhou","Lulu_Zhang",1
"Zimu_Zhou","Guobin_Wu",1
"Zimu_Zhou","Yan_Liu_0002",1
"Zimu_Zhou","Jieping_Ye",1
"Dan_Li","Wei_Ai",1
"Dan_Li","Lulu_Zhang",1
"Dan_Li","Guobin_Wu",1
"Dan_Li","Yan_Liu_0002",1
"Dan_Li","Jieping_Ye",1
"Wei_Ai","Lulu_Zhang",1
"Wei_Ai","Guobin_Wu",1
"Wei_Ai","Yan_Liu_0002",1
"Wei_Ai","Jieping_Ye",1
"Lulu_Zhang","Guobin_Wu",1
"Lulu_Zhang","Yan_Liu_0002",1
"Lulu_Zhang","Jieping_Ye",1
"Guobin_Wu","Yan_Liu_0002",1
"Guobin_Wu","Jieping_Ye",4
"Yan_Liu_0002","Jieping_Ye",1
"Antonio_Mallia","Michal_Siedlaczek",1
"Antonio_Mallia","Torsten_Suel",1
"Antonio_Mallia","Mohamed_Zahran",1
"Michal_Siedlaczek","Torsten_Suel",2
"Michal_Siedlaczek","Mohamed_Zahran",1
"Torsten_Suel","Mohamed_Zahran",1
"Mostafa_Haghir_Chehreghani","Albert_Bifet",1
"Mostafa_Haghir_Chehreghani","Talel_Abdessalem",1
"Albert_Bifet","Talel_Abdessalem",1
"Tao-Yang_Fu","Wang-Chien_Lee",1
"Yikai_Wang","Liang_Zhang",1
"Yikai_Wang","Quanyu_Dai",1
"Yikai_Wang","Fuchun_Sun_0001",1
"Yikai_Wang","Bo_Zhang",1
"Yikai_Wang","Yang_He",1
"Yikai_Wang","Weipeng_Yan",1
"Yikai_Wang","Yongjun_Bao",1
"Liang_Zhang","Fuchun_Sun_0001",1
"Liang_Zhang","Bo_Zhang",1
"Liang_Zhang","Yang_He",1
"Liang_Zhang","Weipeng_Yan",1
"Liang_Zhang","Yongjun_Bao",1
"Quanyu_Dai","Fuchun_Sun_0001",1
"Quanyu_Dai","Bo_Zhang",1
"Quanyu_Dai","Yang_He",1
"Quanyu_Dai","Weipeng_Yan",1
"Quanyu_Dai","Yongjun_Bao",1
"Fuchun_Sun_0001","Bo_Zhang",1
"Fuchun_Sun_0001","Yang_He",1
"Fuchun_Sun_0001","Weipeng_Yan",1
"Fuchun_Sun_0001","Yongjun_Bao",1
"Bo_Zhang","Yang_He",1
"Bo_Zhang","Weipeng_Yan",1
"Bo_Zhang","Yongjun_Bao",1
"Yang_He","Weipeng_Yan",1
"Yang_He","Yongjun_Bao",1
"Weipeng_Yan","Yongjun_Bao",1
"Qingyuan_Gong","Jiayun_Zhang",1
"Qingyuan_Gong","Yang_Chen_0001",1
"Qingyuan_Gong","Qi_Li_0002",1
"Qingyuan_Gong","Yu_Xiao_0001",1
"Qingyuan_Gong","Xin_Wang_0003",1
"Qingyuan_Gong","Pan_Hui_0001",1
"Jiayun_Zhang","Yang_Chen_0001",1
"Jiayun_Zhang","Qi_Li_0002",1
"Jiayun_Zhang","Yu_Xiao_0001",1
"Jiayun_Zhang","Xin_Wang_0003",1
"Jiayun_Zhang","Pan_Hui_0001",1
"Yang_Chen_0001","Qi_Li_0002",1
"Yang_Chen_0001","Yu_Xiao_0001",1
"Yang_Chen_0001","Xin_Wang_0003",1
"Yang_Chen_0001","Pan_Hui_0001",1
"Qi_Li_0002","Yu_Xiao_0001",1
"Qi_Li_0002","Xin_Wang_0003",1
"Qi_Li_0002","Pan_Hui_0001",1
"Yu_Xiao_0001","Xin_Wang_0003",1
"Yu_Xiao_0001","Pan_Hui_0001",1
"Xin_Wang_0003","Pan_Hui_0001",1
"Xiuyan_Ni","Yang_Yu",1
"Xiuyan_Ni","Peng_Wu",1
"Xiuyan_Ni","Youlin_Li",1
"Xiuyan_Ni","Shaoliang_Nie",1
"Xiuyan_Ni","Qichao_Que",1
"Xiuyan_Ni","Chao_Chen",1
"Yang_Yu","Peng_Wu",1
"Yang_Yu","Youlin_Li",1
"Yang_Yu","Shaoliang_Nie",1
"Yang_Yu","Qichao_Que",1
"Yang_Yu","Chao_Chen",1
"Peng_Wu","Youlin_Li",1
"Peng_Wu","Shaoliang_Nie",1
"Peng_Wu","Qichao_Que",1
"Peng_Wu","Chao_Chen",1
"Youlin_Li","Shaoliang_Nie",1
"Youlin_Li","Qichao_Que",1
"Youlin_Li","Chao_Chen",1
"Shaoliang_Nie","Qichao_Que",1
"Shaoliang_Nie","Chao_Chen",1
"Qichao_Que","Chao_Chen",1
"Zhichen_Zhao","Lei_Li",1
"Zhichen_Zhao","Bowen_Zhang_0007",1
"Zhichen_Zhao","Meng_Wang",1
"Zhichen_Zhao","Yuning_Jiang",1
"Zhichen_Zhao","Li_Xu",1
"Zhichen_Zhao","Fengkun_Wang",1
"Zhichen_Zhao","Wei-Ying_Ma",1
"Lei_Li","Bowen_Zhang_0007",1
"Lei_Li","Meng_Wang",1
"Lei_Li","Yuning_Jiang",1
"Lei_Li","Li_Xu",1
"Lei_Li","Fengkun_Wang",1
"Lei_Li","Wei-Ying_Ma",1
"Bowen_Zhang_0007","Meng_Wang",1
"Bowen_Zhang_0007","Yuning_Jiang",1
"Bowen_Zhang_0007","Li_Xu",1
"Bowen_Zhang_0007","Fengkun_Wang",1
"Bowen_Zhang_0007","Wei-Ying_Ma",1
"Meng_Wang","Yuning_Jiang",1
"Meng_Wang","Li_Xu",1
"Meng_Wang","Fengkun_Wang",1
"Meng_Wang","Wei-Ying_Ma",1
"Yuning_Jiang","Li_Xu",1
"Yuning_Jiang","Fengkun_Wang",1
"Yuning_Jiang","Wei-Ying_Ma",1
"Li_Xu","Fengkun_Wang",1
"Li_Xu","Wei-Ying_Ma",1
"Fengkun_Wang","Wei-Ying_Ma",1
"Huafeng_Liu","Jingxuan_Wen",1
"Huafeng_Liu","Liping_Jing",1
"Huafeng_Liu","Jian_Yu",1
"Huafeng_Liu","Xiangliang_Zhang_0001",1
"Huafeng_Liu","Min_Zhang",1
"Jingxuan_Wen","Liping_Jing",1
"Jingxuan_Wen","Jian_Yu",1
"Jingxuan_Wen","Xiangliang_Zhang_0001",1
"Jingxuan_Wen","Min_Zhang",1
"Liping_Jing","Jian_Yu",1
"Liping_Jing","Xiangliang_Zhang_0001",1
"Liping_Jing","Min_Zhang",1
"Jian_Yu","Xiangliang_Zhang_0001",1
"Jian_Yu","Min_Zhang",1
"Xiangliang_Zhang_0001","Min_Zhang",1
"Canwen_Xu","Feiyang_Wang",1
"Canwen_Xu","Jialong_Han",1
"Canwen_Xu","Chenliang_Li",2
"Feiyang_Wang","Jialong_Han",1
"Feiyang_Wang","Chenliang_Li",1
"Jialong_Han","Chenliang_Li",1
"Michalis_Vazirgiannis","Giannis_Nikolentzos",1
"Michalis_Vazirgiannis","Giannis_Siglidis",1
"Giannis_Nikolentzos","Giannis_Siglidis",1
"Yun_Zhang","Yongguo_Liu",1
"Yun_Zhang","Jiajing_Zhu",1
"Yun_Zhang","Ziqiang_Zheng",1
"Yun_Zhang","Xiaofeng_Liu",1
"Yun_Zhang","Weiguang_Wang",1
"Yun_Zhang","Zijie_Chen",1
"Yun_Zhang","Shuangqing_Zhai",1
"Yongguo_Liu","Jiajing_Zhu",1
"Yongguo_Liu","Ziqiang_Zheng",1
"Yongguo_Liu","Xiaofeng_Liu",1
"Yongguo_Liu","Weiguang_Wang",1
"Yongguo_Liu","Zijie_Chen",1
"Yongguo_Liu","Shuangqing_Zhai",1
"Jiajing_Zhu","Ziqiang_Zheng",1
"Jiajing_Zhu","Xiaofeng_Liu",1
"Jiajing_Zhu","Weiguang_Wang",1
"Jiajing_Zhu","Zijie_Chen",1
"Jiajing_Zhu","Shuangqing_Zhai",1
"Ziqiang_Zheng","Xiaofeng_Liu",1
"Ziqiang_Zheng","Weiguang_Wang",1
"Ziqiang_Zheng","Zijie_Chen",1
"Ziqiang_Zheng","Shuangqing_Zhai",1
"Xiaofeng_Liu","Weiguang_Wang",1
"Xiaofeng_Liu","Zijie_Chen",1
"Xiaofeng_Liu","Shuangqing_Zhai",1
"Weiguang_Wang","Zijie_Chen",1
"Weiguang_Wang","Shuangqing_Zhai",1
"Zijie_Chen","Shuangqing_Zhai",1
"Zhitao_Wang","Yu_Lei_0004",1
"Zhitao_Wang","Wenjie_Li_0002",1
"Yu_Lei_0004","Wenjie_Li_0002",1
"Rui_Zhang_0017","Hanghang_Tong",2
"Rui_Zhang_0017","Yinglong_Xia",1
"Rui_Zhang_0017","Yada_Zhu",1
"Hanghang_Tong","Yinglong_Xia",1
"Hanghang_Tong","Yada_Zhu",1
"Yinglong_Xia","Yada_Zhu",1
"Felix_Neutatz","Mohammad_Mahdavi",1
"Felix_Neutatz","Ziawasch_Abedjan",1
"Mohammad_Mahdavi","Ziawasch_Abedjan",1
"Keeyoung_Kim","Byeongrak_Seo",1
"Keeyoung_Kim","Sang-Hoon_Rhee",1
"Keeyoung_Kim","Seungmoon_Lee",1
"Keeyoung_Kim","Simon_S._Woo",1
"Byeongrak_Seo","Sang-Hoon_Rhee",1
"Byeongrak_Seo","Seungmoon_Lee",1
"Byeongrak_Seo","Simon_S._Woo",1
"Sang-Hoon_Rhee","Seungmoon_Lee",1
"Sang-Hoon_Rhee","Simon_S._Woo",1
"Seungmoon_Lee","Simon_S._Woo",1
"Hao_Huang","Shinjae_Yoo",2
"Hao_Huang","Yunwen_Xu",1
"Shinjae_Yoo","Yunwen_Xu",1
"Elham_Khabiri","Wesley_M._Gifford",1
"Elham_Khabiri","Bhanukiran_Vinzamuri",1
"Elham_Khabiri","Dhaval_Patel",1
"Elham_Khabiri","Pietro_Mazzoleni",1
"Wesley_M._Gifford","Bhanukiran_Vinzamuri",1
"Wesley_M._Gifford","Pietro_Mazzoleni",1
"Bhanukiran_Vinzamuri","Dhaval_Patel",1
"Bhanukiran_Vinzamuri","Pietro_Mazzoleni",1
"Dhaval_Patel","Pietro_Mazzoleni",1
"Chandan_Biswas","Debasis_Ganguly",1
"Chandan_Biswas","Dwaipayan_Roy",1
"Chandan_Biswas","Ujjwal_Bhattacharya",1
"Debasis_Ganguly","Ujjwal_Bhattacharya",1
"Dwaipayan_Roy","Ujjwal_Bhattacharya",1
"James_G._Shanahan","Liang_Dai",1
"Di_Jiang","Yuanfeng_Song",1
"Di_Jiang","Yongxin_Tong",1
"Di_Jiang","Xueyang_Wu_0001",1
"Di_Jiang","Weiwei_Zhao",1
"Di_Jiang","Qian_Xu",1
"Di_Jiang","Qiang_Yang_0001",1
"Yuanfeng_Song","Yongxin_Tong",1
"Yuanfeng_Song","Xueyang_Wu_0001",1
"Yuanfeng_Song","Weiwei_Zhao",1
"Yuanfeng_Song","Qian_Xu",1
"Yuanfeng_Song","Qiang_Yang_0001",1
"Yongxin_Tong","Xueyang_Wu_0001",1
"Yongxin_Tong","Weiwei_Zhao",1
"Yongxin_Tong","Qian_Xu",1
"Yongxin_Tong","Qiang_Yang_0001",1
"Xueyang_Wu_0001","Weiwei_Zhao",1
"Xueyang_Wu_0001","Qian_Xu",1
"Xueyang_Wu_0001","Qiang_Yang_0001",1
"Weiwei_Zhao","Qian_Xu",1
"Weiwei_Zhao","Qiang_Yang_0001",1
"Qian_Xu","Qiang_Yang_0001",1
"Zhaoyu_Zhang","Changwei_Luo",1
"Zhaoyu_Zhang","Jun_Yu",1
"Changwei_Luo","Jun_Yu",1
"Yuanxin_Liu","Zheng_Lin",1
"Yuanxin_Liu","Fenglin_Liu",1
