Guanyao_Li,Chun-Jie_Chen,Sheng-Yun_Huang,Ai-Jou_Chou,Xiaochuan_Gou,Wen-Chih_Peng,Chih-Wei_Yi
Amir_Pouran_Ben_Veyseh,Javid_Ebrahimi,Dejing_Dou,Daniel_Lowd
Theodore_Vasiloudis,Foteini_Beligianni,Gianmarco_De_Francisci_Morales
Shen_Liu,Hongyan_Liu
Chenhao_Xie_0002,Lihan_Chen,Jiaqing_Liang,Kezun_Zhang,Yanghua_Xiao,Hanghang_Tong,Haixun_Wang,Wei_Wang_0009
Rupesh_Gupta,Guanfeng_Liang,Rómer_Rosales
Quan_Yuan_0001,Jingbo_Shang,Xin_Cao_0001,Chao_Zhang_0014,Xinhe_Geng,Jiawei_Han_0001
Zhe_Chen,Sasha_Dadiomov,Richard_Wesley,Gang_Xiao,Daniel_Cory,Michael_J._Cafarella,Jock_D._Mackinlay
Sridevi_Baskaran,Alexander_Keller_0003,Fei_Chiang,Lukasz_Golab,Jaroslaw_Szlichta
Baichuan_Zhang,Mohammad_Al_Hasan
Hoang_Dung_Vu,Kok-Soon_Chai,Bryan_Keating,Nurislam_Tursynbek,Boyan_Xu,Kaige_Yang,Xiaoyan_Yang,Zhenjie_Zhang
Jundong_Li,Harsh_Dani,Xia_Hu,Jiliang_Tang,Yi_Chang_0001,Huan_Liu_0001
Marco_Cristo,Raíza_Hanada,André_Luiz_da_Costa_Carvalho,Fernando_Anglada_Lores,Maria_da_Graça_Campos_Pimentel
Yuxiang_Zhang,Yaocheng_Chang,Xiaoqing_Liu,Sujatha_Das_Gollapalli,Xiaoli_Li_0001,Chunjing_Xiao
Sunjae_Kwon,Youngjoong_Ko,Jungyun_Seo
Minh_C._Phan,Aixin_Sun,Yi_Tay,Jialong_Han,Chenliang_Li
Adit_Krishnan,Aravind_Sankar,Shi_Zhi,Jiawei_Han_0001
Qinghao_Hu,Jiaxiang_Wu,Lu_Bai_0001,Yifan_Zhang_0001,Jian_Cheng_0001
Endong_Zhu,Yanghui_Rao,Haoran_Xie_0001,Yuwei_Liu,Jian_Yin_0001,Fu_Lee_Wang
Qiongkai_Xu,Qing_Wang_0002,Chenchen_Xu,Lizhen_Qu
Evgeny_Kharlamov,Luca_Giacomelli,Evgeny_Sherkhonov,Bernardo_Cuenca_Grau,Egor_V._Kostylev,Ian_Horrocks
Nina_Hubig,Linnea_Passing,Maximilian_E._Schüle,Dimitri_Vorona,Alfons_Kemper,Thomas_Neumann_0001
Yu_Zhang_0044,Wei_Wei_0019,Binxuan_Huang,Kathleen_M._Carley,Yan_Zhang
Gaurav_Baruah,Richard_McCreadie,Jimmy_Lin
Xuntao_Cheng,Bingsheng_He,Xiaoli_Du,Chiew_Tong_Lau
Wei_Zhao,Wei_Xu,Min_Yang_0007,Jianbo_Ye,Zhou_Zhao,Yabing_Feng,Yu_Qiao_0001
Hoang_Tam_Vo,Lenin_Mehedy,Mukesh_K._Mohania,Ermyas_Abebe
Sutapa_Mondal,Manish_Shukla_0001,Sachin_Lodha
Arun_V._Sathanur,Sutanay_Choudhury,Cliff_A._Joslyn,Sumit_Purohit
Jiajun_Cheng,Shenglin_Zhao,Jiani_Zhang_0001,Irwin_King,Xin_Zhang_0018,Hui_Wang_0030
Yixuan_Tang,Weilong_Huang,Qi_Liu,Anthony_K._H._Tung,Xiaoli_Wang,Jisong_Yang,Beibei_Zhang
Mohammad_Hossein_Namaki,Yinghui_Wu,Qi_Song,Peng_Lin,Tingjian_Ge
Joyce_Jiyoung_Whang
Zhao_Meng,Lili_Mou,Zhi_Jin
Joyce_Jiyoung_Whang,Inderjit_S._Dhillon
Nguyen_Lu_Dang_Khoa,Ali_Anaissi,Yang_Wang
Yoonsuk_Kang,Yong-Yeon_Jo,Jaehyuk_Cha,Wan_D._Bae,Sang-Wook_Kim
Rishabh_Mehrotra,Ahmed_Hassan_Awadallah,Milad_Shokouhi,Emine_Yilmaz,Imed_Zitouni,Ahmed_El_Kholy,Madian_Khabsa
Behrooz_Mansouri,Mohammad_Sadegh_Zahedi,Maseud_Rahgozar,Farhad_Oroumchian,Ricardo_Campos_0001
Sebastian_Kruse_0001,David_Hahn,Marius_Walter,Felix_Naumann
Jing_Li,Pengjie_Ren,Zhumin_Chen,Zhaochun_Ren,Tao_Lian,Jun_Ma_0001
Chenguang_Wang,Yangqiu_Song,Haoran_Li_0003,Yizhou_Sun,Ming_Zhang_0004,Jiawei_Han_0001
Ariyam_Das,Ishan_Upadhyaya,Xiangrui_Meng,Ameet_Talwalkar
Xian_Teng,Yu-Ru_Lin,Xidao_Wen
Rishabh_Mehrotra,Emine_Yilmaz
Luca_Soldaini,Andrew_Yates,Nazli_Goharian
Qiang_Chen,Chenliang_Li,Wenjie_Li_0002
Shuo_Han,Lei_Zou_0001,Jeffrey_Xu_Yu,Dongyan_Zhao_0001
Hongzhi_Wang_0001,Xiaoou_Ding,Xiangying_Chen,Jianzhong_Li_0001,Hong_Gao_0001
Yao_Zhang_0009,Yun_Xiong,Xiangnan_Kong,Yangyong_Zhu
Hannah_Bast,Björn_Buchhold
Melisachew_Wudage_Chekol
Sara_Mumtaz,Xiaoyang_Wang
Arif_Arman,Mohammed_Eunus_Ali,Farhana_Murtaza_Choudhury,Kaysar_Abdullah
Nick_G._Duffield,Yunhong_Xu,Liangzhen_Xia,Nesreen_K._Ahmed,Minlan_Yu
Harrie_Oosterhuis,Maarten_de_Rijke
Xia_Hu,Shuiwang_Ji
Felan_Carlo_C._Garcia,Erees_Queen_B._Macabebe
Meng_Pang,Yiu-ming_Cheung,Binghui_Wang,Risheng_Liu
Hongwei_Wang_0004,Jia_Wang,Miao_Zhao,Jiannong_Cao_0001,Minyi_Guo
Hongjian_Wang_0002,Zhenhui_Li
Ayush_Patwari,Dan_Goldwasser,Saurabh_Bagchi
Wen-Haw_Chong,Ee-Peng_Lim
Bo_Xu_0009,Hongfei_Lin,Yuan_Lin_0001,Kan_Xu
Zai_Huang,Zhen_Pan,Qi_Liu_0003,Bai_Long,Haiping_Ma,Enhong_Chen
Siyuan_Wu,Leong_Hou_U,Sourav_S._Bhowmick,Wolfgang_Gatterbauer
Mostafa_Dehghani_0001,Sascha_Rothe,Enrique_Alfonseca,Pascal_Fleury
Harrie_Oosterhuis,Maarten_de_Rijke
Evgeny_Kharlamov,Ognjen_Savkovic,Guohui_Xiao_0001,Rafael_Peñaloza,Gulnar_Mehdi,Mikhail_Roshchin,Ian_Horrocks
Mukul_Gupta,Pradeep_Kumar_0001,Rajhans_Mishra
Wee-Yong_Lim,Mong-Li_Lee,Wynne_Hsu
Miriam_Cha,Youngjune_Gwon,H._T._Kung_0001
Rupinder_Paul_Khandpur,Taoran_Ji,Steve_T._K._Jan,Gang_Wang_0011,Chang-Tien_Lu,Naren_Ramakrishnan
Mengxiong_Liu,Zhengchao_Liu,Chao_Zhang_0014,Keyang_Zhang,Quan_Yuan_0001,Tim_Hanratty,Jiawei_Han_0001
Sha_Li,Xiaofeng_Gao,Weiming_Bao,Guihai_Chen
Junxing_Zhu,Jiawei_Zhang_0001,Lifang_He_0001,Quanyuan_Wu,Bin_Zhou_0004,Chenwei_Zhang,Philip_S._Yu
Yael_Amsterdamer,Oded_Goldreich_0002
Konstantina_Christakopoulou,Jaya_Kawale,Arindam_Banerjee_0001
Jing_Chai,Weiwei_Liu_0003,Ivor_W._Tsang,Xiao-Bo_Shen
Chao_Li,Yang_Yang_0002,Jiewei_Cao,Zi_Huang
Shanshan_Lyu,Wentao_Ouyang,Huawei_Shen,Xueqi_Cheng
Tuan-Anh_Hoang,Ee-Peng_Lim
Nan_Xu,Wenji_Mao
Qi_Cao,Huawei_Shen,Keting_Cen,Wentao_Ouyang,Xueqi_Cheng
Qingyun_Wu,Hongning_Wang,Liangjie_Hong,Yue_Shi
Prakash_Mandayam_Comar,Srinivasan_H._Sengamedu
Dong_Yuan,Guoliang_Li_0001,Qi_Li_0002,Yudian_Zheng
Widad_Machmouchi,Ahmed_Hassan_Awadallah,Imed_Zitouni,Georg_Buscher
Christophe_Van_Gysel,Bhaskar_Mitra,Matteo_Venanzi,Roy_Rosemarin,Grzegorz_Kukla,Piotr_Grudzien,Nicola_Cancedda
Kwang_Hee_Lee,Myoung-Ho_Kim
Rui_Dong,Yizhou_Sun,Lu_Wang_0008,Yupeng_Gu,Yuan_Zhong
Junjie_Lin,Wenji_Mao,Yuhao_Zhang
Hyunsoo_Kim,Young_Bae_Jeon,Ji_Won_Yoon
Chenyan_Xiong,Zhengzhong_Liu_0001,Jamie_Callan,Eduard_H._Hovy
Mohammed_Hasanuzzaman,Gaël_Dias,Adam_Jatowt,Marten_Düring,Antal_van_den_Bosch
Shenghua_Liu,Bryan_Hooi,Christos_Faloutsos
Changsung_Moon,Paul_Jones_0001,Nagiza_F._Samatova
Jinfeng_Rao,Ferhan_Türe,Hua_He,Oliver_Jojic,Jimmy_Lin
Xin_Huang_0001,Byron_Choi,Jianliang_Xu,William_K._Cheung,Yanchun_Zhang,Jiming_Liu_0001
Natali_Ruchansky,Sungyong_Seo,Yan_Liu_0002
Mir_Tafseer_Nayeem,Yllias_Chali
Satoshi_Sanjo,Marie_Katsurai
Chengyao_Chen,Zhitao_Wang,Wenjie_Li_0002
Qizhen_Zhang_0001,Tengyuan_Ye,Meryem_Essaidi,Shivani_Agarwal_0001,Vincent_Liu,Boon_Thau_Loo
Junting_Ye,Shuchu_Han,Yifan_Hu,Baris_Coskun,Meizhu_Liu,Hong_Qin,Steven_Skiena
Manjira_Sinha,Xiangnan_He_0001,Alessandro_Bozzon,Sandya_Mannarswamy,Pradeep_K._Murukannaiah,Tridib_Mukherjee
Amin_Beheshti,Boualem_Benatallah,Reza_Nouri,Van_Munin_Chhieng,HuangTao_Xiong,Xu_Zhao
Shuai_An,Jun_Wang_0023,Jinmao_Wei,Zhenglu_Yang
Adam_Fourney,Miklós_Z._Rácz,Gireeja_Ranade,Markus_Mobius,Eric_Horvitz
Lingjuan_Lyu,Xuanli_He,Yee_Wei_Law,Marimuthu_Palaniswami
Wonsung_Lee,Kyungwoo_Song,Il-Chul_Moon
Shaobo_Dang,Xiongcai_Cai,Yang_Wang_0002,Jianjia_Zhang,Fang_Chen_0001
Ahsanul_Haque,Zhuoyi_Wang,Swarup_Chandra,Bo_Dong,Latifur_Khan,Kevin_W._Hamlen
Nghia_Duong-Trung,Lars_Schmidt-Thieme
Abhirup_Ghosh,Christopher_Lucas_0001,Rik_Sarkar
Muhammad_Aamir_Saleem,Rohit_Kumar_0002,Toon_Calders,Xike_Xie,Torben_Bach_Pedersen
Chun_Wang,Shirui_Pan,Guodong_Long,Xingquan_Zhu,Jing_Jiang_0002
Meng_Hu,Zhixu_Li,Yongxin_Shen,An_Liu_0002,Guanfeng_Liu_0001,Kai_Zheng_0001,Lei_Zhao_0001
Natali_Ruchansky,Francesco_Bonchi,David_García-Soriano,Francesco_Gullo,Nicolas_Kourtellis
Fabio_Persia,Fabio_Bettini,Sven_Helmer
Shixin_Tian,Ying_Cai
Chen_Wu,Ming_Yan
Tong_Li,Sheng_Gao,Yajing_Xu
Xiang_Deng,Chaoran_Cui,Huidi_Fang,Xiushan_Nie,Yilong_Yin
Huandong_Wang,Chen_Gao,Yong_Li_0008,Zhi-Li_Zhang,Depeng_Jin
Imrul_Chowdhury_Anindya,Harichandan_Roy,Murat_Kantarcioglu,Bradley_A._Malin
Jiyi_Li,Yukino_Baba,Hisashi_Kashima
Harrisen_Scells,Guido_Zuccon,Bevan_Koopman,Anthony_Deacon,Leif_Azzopardi,Shlomo_Geva
Zhen_Liao,Xinying_Song,Yelong_Shen,Saekoo_Lee,Jianfeng_Gao,Ciya_Liao
Yang-Yin_Lee,Ting-Yu_Yen,Hen-Hsen_Huang,Hsin-Hsi_Chen
Faezeh_Ensan,Ebrahim_Bagheri,Amal_Zouaq,Alexandre_Kouznetsov
Hongxia_Yang
Anurag_Roy,Trishnendu_Ghorai,Kripabandhu_Ghosh,Saptarshi_Ghosh_0001
Julia_Proskurnia,Ruslan_Mavlyutov,Carlos_Castillo_0001,Karl_Aberer,Philippe_Cudré-Mauroux
Bin_Cao_0004,Chenyu_Hou,Jing_Fan
Akshay_Kansal,Francesca_Spezzano
Yutong_Wang,Yixin_Xu,Min_Yang_0007,Zhou_Zhao,Jun_Xiao_0001,Yueting_Zhuang
Hao_Wu_0011,Weiwei_Sun,Baihua_Zheng
Bing-Jie_Sun,Huawei_Shen,Jinhua_Gao,Wentao_Ouyang,Xueqi_Cheng
Gulnar_Mehdi,Evgeny_Kharlamov,Ognjen_Savkovic,Guohui_Xiao_0001,Elem_Güzel_Kalayci,Sebastian_Brandt_0001,Ian_Horrocks,Mikhail_Roshchin,Thomas_A._Runkler
Meike_Zehlike,Francesco_Bonchi,Carlos_Castillo_0001,Sara_Hajian,Mohamed_Megahed,Ricardo_Baeza-Yates
Tao_Han_0003,Hailong_Sun_0001,Yangqiu_Song,Zizhe_Wang,Xudong_Liu_0001
Adam_Jatowt,Ricardo_Campos_0001
Sedigheh_Eslami,Asia_J._Biega,Rishiraj_Saha_Roy,Gerhard_Weikum
Jiaxing_Tan,Alexander_Kotov,Rojiar_Pir_Mohammadiani,Yumei_Huo
Viet_Ha-Thuc,Yan_Yan,Xianren_Wu,Vijay_Dialani,Abhishek_Gupta,Shakti_Sinha
